lockitver|DO NOT DELETE THIS LINE! Tradução PTBR - 2015-2021 - by Cláudio Vieira e Evandro Neto
dlga_looters_2:close_window|Você não me dá medo. Lute comigo se tiver coragem!
dlga_looters_2:close_window.1|Você não conseguirá nada de mim, exceto a lâmina da minha espada, seu verme!
dlga_start:smugglers_intro_1|Bom dia, {senhor/senhora}.
dlga_smugglers_intro_1:smugglers_intro_2|Ouvi dizer que você está causando problemas em {s1}. Dê-me uma boa razão pela qual eu não deveria matar todos vocês.
dlga_smugglers_intro_2:smugglers_intro_3|{Meu bom senhor/Minha boa senhora}. Nós nos escondemos em {s1}, sim, mas apenas porque precisávamos de um lugar para ficar. E talvez não tenhamos nos comportado de maneira adequada. Fomos expulsos de {s6} pela guarda da cidade, em um de seus expurgos periódicos, e ficamos quietos até que as coisas se acalmassem novamente. Estamos voltando para lá agora e nunca mais incomodaremos os moradores de {s1}. Se você nos deixar ir, nós lhe daremos uma garrafa do melhor uísque Calradiano, que os mercadores desviam para os bem nascidos, e que você nunca verá em uma loja de mercadores ou taverna.
dlga_smugglers_intro_2:smugglers_intro_3a|{Meu bom senhor/Minha boa senhora}. Nós nos escondemos em {s1}, sim, mas apenas porque precisávamos de um lugar para ficar. E talvez não tenhamos nos comportado de maneira adequada. Fomos expulsos de {s6} pela guarda da cidade, em um de seus expurgos periódicos, e ficamos quietos até que as coisas se acalmassem novamente. Estamos voltando para lá agora e nunca mais incomodaremos os moradores de {s1}. Se você nos deixar ir, nós lhe daremos 250 em ouro.
dlga_smugglers_intro_3:smugglers_go_back|Você acha que eu aceitaria um suborno?! Eu morreria primeiro.
dlga_smugglers_intro_3:smugglers_let_go|Bem, talvez você esteja certo. Tudo bem então. Se alguém perguntar eu não te vi.
dlga_smugglers_intro_3a:smugglers_go_back|Você acha que eu aceitaria um suborno?! Eu morreria primeiro.
dlga_smugglers_intro_3a:smugglers_let_go_a|Bem, talvez você esteja certo. Tudo bem então. Se alguém perguntar eu não te vi.
dlga_smugglers_go_back:close_window|Então deixe-nos conceder o seu desejo
dlga_smugglers_let_go:close_window|Deus te abençoe, {senhor/senhora}. Não esqueceremos sua ajuda. Aqui está o uísque. Seja cuidados{o/a}; é muito forte.
dlga_smugglers_let_go_a:close_window|Deus te abençoe, {senhor/senhora}. Não esqueceremos sua ajuda. Aqui está o dinheiro.
dlga_start:close_window.6|Bom dia, {senhor/senhora}. Não se preocupe. Se alguém perguntar, nós não vimos você.
dlga_start:cheese_rustlers_intro_1|Muito prazer, {senhor/senhora}. Posso te ajudar com alguma coisa? Não quer comprar queijo, por acaso?
dlga_cheese_rustlers_intro_1:cheese_rustlers_intro_2|Fui enviad{o/a} para caçar alguns Ladrões de Queijo. Você parece o tipo.
dlga_cheese_rustlers_intro_2:cheese_rustlers_intro_3|Queijos? Não precisamos de queijos fedorentos! Parecemos ladrões para você?
dlga_cheese_rustlers_intro_3:cheese_rustlers_intro_4|Bem, agora você mencionou... a propósito, algo morreu por aqui?
dlga_cheese_rustlers_intro_4:cheese_rustlers_intro_5|O que diabos você quer dizer?
dlga_cheese_rustlers_intro_5:cheese_rustlers_intro_6|Parece-me que algo cheira um pouco... podre de maduro. Se é que você me entende.
dlga_cheese_rustlers_intro_6:close_window|Foda-se isso, fomos descobertos de novo! Matem {ele/ela}! Ataquem!
dlga_start:cheese_paladins_intro_1|Muito prazer, {senhor/senhora}. Eu posso te ajudar com alguma coisa? Você não quer comprar queijo, por acaso?
dlga_cheese_paladins_intro_1:cheese_paladins_intro_2|Espere, você é.... você é um Paladino? Fui enviad{o/a} para caçar alguns Ladrões de Queijo.
dlga_cheese_paladins_intro_2:cheese_paladins_intro_3|Ah! Bem, lamento dizer que os tempos estão difíceis, com todos esses problemas e conflitos ultimamente. Ocorreu-nos que um pequeno grupo de, digamos, tropas de elite, atrairia muito menos suspeitas do que seus típicos e rudes vagabundos. Quando essa oportunidade surgiu, bem, recusar teria sido positivamente antediluviano. E nós, Swadianos, amamos nosso queijo.
dlga_cheese_paladins_intro_3:close_window|Não importa, não tenho negócios com você.
dlga_cheese_paladins_intro_3:cheese_paladins_intro_4|Vou te dar o "antediluviano". Prepare-se para lutar!
dlga_cheese_paladins_intro_4:close_window|O prazer é todo nosso, {velho camarada/querida amiga}. Turófilos, para mim!
dlga_start:elites_fac1_intro|Muito prazer, {senhor/senhora}. Posso ajudar?
dlga_elites_fac1_intro:elites_fac1_intro_2|Procuro um grupo de renegados Swadianos. Você parece se encaixar na descrição.
dlga_elites_fac1_intro_2:elites_fac1_intro_3|Ah! {O cãozinho/A cadela} de estimação do Rei, enviad{o/a} para nos caçar. O bom rei Harlaus, que se senta em seu trono e ignora seus deveres como chefe da Igreja. Se ele cuidasse desses deveres e os resolvesse com o zelo adequado, então não estaríamos neste impasse.
dlga_elites_fac1_intro_3:elites_fac1_intro_4|Você conspira contra o rei por uma questão de religião?
dlga_elites_fac1_intro_4:elites_fac1_intro_5|Sim, {playername}. Certamente você já viu os monges gordos frequentando a catedral de Praven? Não são uma desgraça para a Swadia? Todos preguiçosos e corruptos. Nosso Império foi fundado em nossa convicção religiosa, e nunca mais assumiremos nossa legítima posição como governantes de toda a Calradia se não a abraçarmos mais uma vez!
dlga_elites_fac1_intro_5:close_window|Eu também sou um evangelista. Vá com Deus.
dlga_elites_fac1_intro_5:elites_fac1_intro_6|Meu Senhor está no plano mortal. Às armas!
dlga_elites_fac1_intro_6:close_window|Vamos livrar esta terra de cães pagãos como você. Por Swadia!
dlga_start:elites_fac2_intro|Muito prazer, {senhor/senhora}. Posso ajudar?
dlga_elites_fac2_intro:elites_fac2_intro_2|Estou procurando um grupo de Vaegirs renegados. Você parece se encaixar na descrição.
dlga_elites_fac2_intro_2:elites_fac2_intro_3|Ah! Ora, se não é o animal de estimação do Yaroglek, enviad{o/a} para nos caçar. Deixe-me perguntar uma coisa, {playername}. Você se aproximou tanto do Príncipe Supremo que não questiona mais seus motivos? Eu, pelo menos, sei que ele tem laços estreitos com nosso maior inimigo, Sanjar Khan, e não resiste mais à influência Khergita com todas as suas forças. Você veria nossa herança Vaegir destruída pelas maquinações de velhos olhos amarelos em Reyvadin?
dlga_elites_fac2_intro_3:elites_fac2_intro_4|Não cabe a mim dizer o que seu soberano considera melhor para sua nação.
dlga_elites_fac2_intro_4:elites_fac2_intro_5|Por centenas de anos, sustentamos a alta Tundra. Nossas mulheres sempre foram de pele clara e puras como a neve. Agora, vemos a invasão daqueles selvagens do sul, enquanto Yaroglek desfruta das planícies temperadas o ano todo em Reyvadin. Deveríamos mover nossa capital para Khudan e evitar a adulteração do sangue Vaegir através de todos os meios necessários.
dlga_elites_fac2_intro_5:close_window|Concordo. Vou deixar você lutar suas próprias batalhas.
dlga_elites_fac2_intro_5:elites_fac2_intro_6|Sua utopia não me diz respeito. Às armas!
dlga_elites_fac2_intro_6:close_window|Eventualmente, iremos vencer. Hoje seu sangue vai manchar a neve.
dlga_start:elites_fac3_intro|Muito prazer, {senhor/senhora}. Posso ajudar?
dlga_elites_fac3_intro:elites_fac3_intro_2|Estou procurando um grupo de renegados Khergitas. Você parece se encaixar na descrição.
dlga_elites_fac3_intro_2:elites_fac3_intro_3|Então, Sanjar ergueu os olhos de seu tabuleiro de xadrez por tempo suficiente para reconhecer uma ameaça. Há uma primeira vez para tudo. {playername}, sem dúvida você está ciente de que nós Khergitas nem sempre estivemos unidos sob um Grande Khan? Antigamente, éramos uma aliança de muitas tribos, cada uma livre para seguir seu próprio caminho. Sempre amamos esta terra e a liberdade das estepes. No entanto, o Khan nos uniria e nos estabeleceria e tiraria essa liberdade. E tudo para inflar seu próprio ego.
dlga_elites_fac3_intro_3:elites_fac3_intro_4|Paz e estabilidade. Não parece tão ruim para mim.
dlga_elites_fac3_intro_4:elites_fac3_intro_5|Você não entende. Sanjar está unindo as tribos para consolidar seu próprio legado, não para nosso próprio bem. Sim, ele disfarça esse objetivo atrás de palavras doces sobre modernização, rotas comerciais seguras e construção de um futuro seguro para nosso povo, mas sabemos que suas ações são meramente as de um cavalariço glorificado que anseia pelo conforto de seu estábulo à noite. Nossos velhos hábitos estarão perdidos para sempre. Nós, Khergitas, não seremos estabulados! Vamos cavalgar, livres!
dlga_elites_fac3_intro_5:close_window|Concordo. Você tem o direito de levar a vida à sua maneira.
dlga_elites_fac3_intro_5:elites_fac3_intro_6|É sua ideia de liberdade, não minha. Às armas!
dlga_elites_fac3_intro_6:close_window|Arh! Um dia iremos cavalgar na estepe livres de seu fedor bárbaro. Eventualmente, iremos prevalecer.
dlga_start:elites_fac4_intro|Bem, por falar no diabo... Deixe-me adivinhar: você veio para uma visita social?
dlga_elites_fac4_intro:elites_fac4_intro_2|Procuro um grupo de renegados Nórdicos. Você parece se encaixar na descrição.
dlga_elites_fac4_intro_2:elites_fac4_intro_3|Ha ha ha! Eles mandaram você para nos desafiar? Ragnar deve ser mais senil do que pensávamos! Já ouvi falar de você, {playername}. Sem dúvida, você acha que devemos temer sua abordagem? Bem, você estaria errad{o/a}. Estamos determinados no caminho de nossas ações, e nenhu{m/ma} {cão mercenário fraco/cadela mercenária fraca} mudará isso, "{Lorde/Lady}" ou não. Volte para Ragnar e diga a ele para vir lutar como um homem.
dlga_elites_fac4_intro_3:elites_fac4_intro_4|Mas por que? Por que você perturba a nação assim?
dlga_elites_fac4_intro_4:elites_fac4_intro_5|Por quê? Precisamos de uma razão, além da glória da batalha e do julgamento de armas? Banquetear-se nos salões de Valhalla deveria ser motivo suficiente para qualquer homem. No entanto, já que você perguntou, nós, os Nórdicos, não simpatizamos com nosso rei. Tanto ele quanto aquele filhote, Lethwin, o Caçador-Distante, que não têm direito ao trono. Esse deve ser reivindicado por meio de batalha, ou combate individual, não por meio das maquinações desses dois políticos. Nenhum homem assim é digno.
dlga_elites_fac4_intro_5:close_window|Você está certo. A glória e a honra foram esquecidas. Acho que devo ir embora.
dlga_elites_fac4_intro_5:elites_fac4_intro_6|Glória? Honra? Deixe-nos descobrir em primeira mão. Às armas!
dlga_elites_fac4_intro_6:close_window|Ha ha! Pela glória dos Nórdicos!
dlga_start:elites_fac5_intro|Muito prazer, {senhor/senhora}. Posso ajudar?
dlga_elites_fac5_intro:elites_fac5_intro_2|Estou procurando um grupo de renegados Rhodoks. Você parece se encaixar na descrição.
dlga_elites_fac5_intro_2:elites_fac5_intro_3|Ah! {O/A} grande democrata, {ele mesmo/ela mesma}, enviad{o/a} para nos caçar. Deixe-me perguntar uma coisa, {playername}. Você já se perguntou o que nos motiva ou simplesmente está satisfeit{o/a} em seguir ordens sem pensar? Olhe a sua volta! Esta terra trabalha sob o domínio de um tirano. Seu povo se encolhe em seus barracos, tratados como lixo pelos caprichos de Graveth e sua guerra sem fim. Procuramos estabilizar a terra, não destruí-la!
dlga_elites_fac5_intro_3:elites_fac5_intro_4|Belas palavras, de fato, mas parece que reconheço a auto-ilusão dos famintos por poder.
dlga_elites_fac5_intro_4:elites_fac5_intro_5|Você não está convencid{o/a}, eu vejo. Est{e/a} é {o mesmo/a mesma} {playername} que auxilia nossos aldeões, ajudando-os a se proteger contra o inverno e resolvendo suas disputas triviais? Achávamos que você era {um aliado/uma aliada}, não {um inimigo/uma inimiga}. Mas vejo que você não tem amor por esta terra.
dlga_elites_fac5_intro_5:close_window|Você está certo, irmão. Não tenho assuntos a tratar com você.
dlga_elites_fac5_intro_5:elites_fac5_intro_6|Você é eloquente, sor, mas prefiro a espada à caneta. Às armas!
dlga_elites_fac5_intro_6:close_window|Vamos livrar esta terra de cães como você. Eventualmente, iremos vencer.
dlga_start:elites_fac6_intro|Este ar do deserto não combina com você, {senhor/senhora}. O que você quer?
dlga_elites_fac6_intro:elites_fac6_intro_2|Estou procurando um grupo de Sarranides renegados. Você parece se encaixar na descrição.
dlga_elites_fac6_intro_2:elites_fac6_intro_3|Ah, {playername}. Você veio para se juntar à nossa causa? Procuramos estender nossas fronteiras para o sul, não para o norte, como faz Hakim. Ele luta em guerras sem sentido contra os nortenhos, sem dúvida a mando de seu harém, que não querem nada mais do que acesso aos perfumes e bugigangas do norte. Devemos construir uma grande muralha contra o norte e reivindicar o deserto ao sul como nosso. Você juraria lealdade a nós?
dlga_elites_fac6_intro_3:elites_fac6_intro_4|Não é a minha lealdade que está em questão. É a sua.
dlga_elites_fac6_intro_4:elites_fac6_intro_5|Certamente você pode ver a loucura das guerras do norte? E temos as habilidades para sobreviver, ou melhor, prosperar no deserto ao sul. Existem terras para colonizar, cidades para descobrir. Assim que depormos Hakim, devemos bloquear as passagens e iniciar o novo império Sarranide.
dlga_elites_fac6_intro_5:close_window|Parece um plano admirável. Vou deixar você em paz agora.
dlga_elites_fac6_intro_5:elites_fac6_intro_6|O isolamento é uma má escolha de vida. E agora eu vou acabar com a sua.
dlga_elites_fac6_intro_6:close_window|Que assim seja. Seus ossos irão esbranquiçar nas areias do deserto sob sol.
dlga_start:bandits_awaiting_ransom2_intro_1|Você é aquel{e/a} que trouxe o resgate? Rápido, dê-nos o dinheiro agora.
dlga_start:bandits_awaiting_ransom2_intro_1.1|Você voltou? Rápido, dê-nos o dinheiro agora.
dlga_bandits_awaiting_ransom2_intro_1:bandits_awaiting_ransom2_pay|Aqui, pegue o dinheiro. Apenas liberte a esposa.
dlga_bandits_awaiting_ransom2_pay:close_window|Heh. Você trouxe o dinheiro, certo. Pode levar a mulher agora. Foi um prazer fazer negócios com você...
