str_no_string|NO STRING!
str_bar_disgruntled|     Descontente
str_bar_miserable|  Afundado
str_here_plus_space|aqui 
str_npc1_intro|Salve, camarada. Você não estaria buscando um rastreador por acaso, está?
str_npc2_intro|Olá. Seria tão amável de beber um trago comigo? Apenas me restam cinco denares e não quero beber sozinho.
str_npc3_intro|Ora, olá!
str_npc4_intro|Saudações. Sou Rolf, filho de Rolf, da antiga e rica casa dos Rolf.
str_npc5_intro|Saudações, camarada. Gostaria de beber comigo?
str_npc6_intro|Estou perdido... perdido...
str_npc7_intro|Sim? Mantenha distância, a propósito.
str_npc8_intro|O que quer?
str_npc9_intro|Ei, você, {bom homem/boa mulher}, seja gentil e me traga outra bebida, hã?
str_npc10_intro|Saudações, {irmão/irmã}! Brindemos pela queda e perdição dos grandes nobres!
str_npc11_intro|Olá, {rapaz/moça}. Tome um trago à minha saúde.
str_npc12_intro|Saudações, viajante. Talvez você possa me ajudar.
str_npc13_intro|Saudações, viajante. Sou Nizar. Sem dúvida já ouviu falar de mim.
str_npc14_intro|Sim? O que quer?
str_npc15_intro|Oh! Diga-me, camarada, por acaso não sairá da cidade daqui a pouco?
str_npc16_intro|Olá. Dando uma olhada em você eu diria que espera entrar em algumas lutas num futuro próximo. Por acaso não estaria buscando mais soldados?
str_npc17_intro|Saudações, sou conhecido como Tin.
str_npc18_intro|O que você quer?
str_npc19_intro|Saudações, sou conhecido como Ruslan.
str_npc20_intro|Saudações, sou conhecido como Porziano.
str_npc21_intro|Saudações, sou conhecido como Bataar.
str_npc22_intro|Saudações, sou conhecido como Matin.
str_npc23_intro|Saudações, sou conhecida como Einar.
str_npc24_intro|Saudações, sou conhecida como Boadicea.
str_npc25_intro|Saudações, sou conhecido como Karn.
str_npc26_intro|Saudações, sou conhecido como Argan.
str_npc27_intro|Saudações, sou conhecido como Ostanes.
str_npc28_intro|Saudações, sou conhecida como Cordelia.
str_npc29_intro|Saudações, sou conhecido como Blanchefleur.
str_npc30_intro|Saudações, sou conhecida como Artemisia.
str_npc31_intro|Saudações, sou conhecida como Camilla.
str_npc32_intro|Saudações, sou conhecida como Agustina.
str_npc33_intro|{Meu/Minha}, {meu/minha} {senhor/senhora}! É você! {O legítimo governante/A legítima governante} de Calradia!.
str_npc34_intro|Buenos días {señor/señora}, me chamo Edgardo.
str_npc35_intro|Olá, me conhecem como Dona Morana.
str_npc36_intro|Salve! E muito prazer, me chamo Eira.
str_npc37_intro|Salve! E muito prazer, me chamo Duilio.
str_npc38_intro|Salve! E muito prazer, me chamo Qorin.
str_npc39_intro|Salve! E muito prazer, me chamo Yareb.
str_npc40_intro|Salve! E muito prazer, me chamo Miura Anjin.
str_npc41_intro|Salve! E muito prazer, me chamo Xin Tian.
str_npc42_intro|Salve! E muito prazer, me chamo Xin Rong.
str_npc43_intro|Salve! E muito prazer, me chamo Xin Jia.
str_npc44_intro|Salve! E muito prazer, me chamo Bhagwandas.
str_npc45_intro|Salve! E muito prazer, me chamo Windich.
str_npc46_intro|Salve! E muito prazer, me chamo Gottfried, embora eles me chamem de Mão-de-Ferro.
str_npc47_intro|Salve! E muito prazer, me chamo Konrad.
str_npc48_intro|Salve! E muito prazer, me chamo Ulrich.
str_npc49_intro|Salve! E muito prazer, me chamo Georg.
str_npc50_intro|Salve! E muito prazer, me chamo Franz.
str_npc51_intro|Salve! E muito prazer, me chamo Catherine.
str_npc52_intro|Salve! E muito prazer, me chamo Edmund.
str_npc53_intro|Salve! E muito prazer, me chamo Robert.
str_npc54_intro|Salve! E muito prazer, me chamo Hubert.
str_npc55_intro|Salve! E muito prazer, me chamo Percy.
str_npc56_intro|Salve! E muito prazer, me chamo Sergei.
str_npc57_intro|Salve! E muito prazer, me chamo Bern.
str_npc58_intro|Salve! E muito prazer, me chamo Joel.
str_npc59_intro|Salve! E muito prazer, me chamo Charan.
str_npc60_intro|Salve! E muito prazer, me chamo Korian.
str_npc61_intro|Salve! E muito prazer, me chamo Luciano.
str_npc62_intro|Salve! E muito prazer, me chamo Gavino.
str_npc63_intro|Salve! E muito prazer, me chamo Bowen.
str_npc64_intro|Salve! E muito prazer, me chamo Kontar.
str_npc65_intro|Salve! E muito prazer, me chamo Ebrahim.
str_npc66_intro|Salve! E muito prazer, me chamo Lafayette.
str_npc67_intro|O que você quer? Me chamo Bubba, e eu amo meu machado!
str_npc68_intro|Salve! E muito prazer, me chamo Hermine.
str_npc69_intro|Salve! E muito prazer, me chamo Fawkes.
str_npc70_intro|Salve! E muito prazer, me chamo Toki.
str_npc71_intro|Salve! E muito prazer, me chamo Ignatius.
str_npc72_intro|Salve! E muito prazer, me chamo Eudocia.
str_npc73_intro|Salve! E muito prazer, me chamo Leão Vermelho.
str_npc74_intro|Salve! E muito prazer, me chamo Baleia Azul.
str_npc75_intro|Salve! E muito prazer, me chamo Tartaruga Verde.
str_npc76_intro|Salve! E muito prazer, me chamo Raposa Dourada.
str_npc1_intro_response_1|Talvez. Por que tanta pressa?
str_npc2_intro_response_1|Seus últimos cinco denares, você diz? O que aconteceu?
str_npc3_intro_response_1|Olá. O que uma nobre donzela como você está fazendo em um lugar como este?
str_npc4_intro_response_1|Hmm... Nunca tinha ouvido falar da casa Rolf.
str_npc5_intro_response_1|Claro! Com quem tenho o prazer de beber?
str_npc6_intro_response_1|Por que está tão cabisbaixo, amigo?
str_npc7_intro_response_1|Minhas desculpas. Só ia dizer que você parece estar passando por uma má fase.
str_npc8_intro_response_1|Somente conversar um pouco, senhora, se é que não tem outros compromissos.
str_npc9_intro_response_1|Creio que me confundiu com o taverneiro, senhor.
str_npc10_intro_response_1|Por que diz isso, senhor?
str_npc11_intro_response_1|O que celebramos?
str_npc12_intro_response_1|E por que eu faria isso?
str_npc13_intro_response_1|Hum... creio que não.
str_npc14_intro_response_1|Passar o tempo com outro viajante, se me permite.
str_npc15_intro_response_1|Sim. Em que isto lhe diz respeito, se me permite perguntar?
str_npc16_intro_response_1|Talvez. Qual é a sua história?
str_npc17_intro_response_1|O lendário Cavaleiro?
str_npc18_intro_response_1|Para passar o dia com um companheiro de viagem, se você permitir.
str_npc19_intro_response_1|Fale-me sobre você, Ruslan.
str_npc20_intro_response_1|Fale-me sobre você, Porziano.
str_npc21_intro_response_1|Fale-me sobre você, Bataar.
str_npc22_intro_response_1|Fale-me sobre você, Matin.
str_npc23_intro_response_1|Fale-me sobre você, Einar.
str_npc24_intro_response_1|Fale-me sobre você, Boadicea.
str_npc25_intro_response_1|Fale-me sobre você, Karn.
str_npc26_intro_response_1|Fale-me sobre você, Argan.
str_npc27_intro_response_1|Fale-me sobre você, Ostanes.
str_npc28_intro_response_1|Fale-me sobre você, Cordelia.
str_npc29_intro_response_1|Fale-me sobre você, Blanchefleur.
str_npc30_intro_response_1|Fale-me sobre você, Artemisia.
str_npc31_intro_response_1|Fale-me sobre você, Camilla.
str_npc32_intro_response_1|Fale-me sobre você, Agustina.
str_npc33_intro_response_1|O que diabos você está falando?.
str_npc34_intro_response_1|Fale-me sobre você, Edgardo.
str_npc35_intro_response_1|Fale-me sobre você, Morana.
str_npc36_intro_response_1|Fale-me sobre você, Eira.
str_npc37_intro_response_1|Fale-me sobre você, Duilio.
str_npc38_intro_response_1|Fale-me sobre você, Qorin.
str_npc39_intro_response_1|Fale-me sobre você, Yareb.
str_npc40_intro_response_1|Fale-me sobre você, Miura Anjin.
str_npc41_intro_response_1|Fale-me sobre você, Xin Tian.
str_npc42_intro_response_1|Fale-me sobre você, Xin Rong.
str_npc43_intro_response_1|Fale-me sobre você, Xin Jia.
str_npc44_intro_response_1|Fale-me sobre você, Bhagwandas.
str_npc45_intro_response_1|Fale-me sobre você, Windich.
str_npc46_intro_response_1|Fale-me sobre você, Gottfried.
str_npc47_intro_response_1|Fale-me sobre você, Konrad.
str_npc48_intro_response_1|Fale-me sobre você, Ulrich.
str_npc49_intro_response_1|Fale-me sobre você, Georg.
str_npc50_intro_response_1|Fale-me sobre você, Franz.
str_npc51_intro_response_1|Fale-me sobre você, Catherine.
str_npc52_intro_response_1|Fale-me sobre você, Edmund.
str_npc53_intro_response_1|Fale-me sobre você, Robert.
str_npc54_intro_response_1|Fale-me sobre você, Hubert.
str_npc55_intro_response_1|Fale-me sobre você, Percy.
str_npc56_intro_response_1|Fale-me sobre você, Sergei.
str_npc57_intro_response_1|Fale-me sobre você, Bern.
str_npc58_intro_response_1|Fale-me sobre você, Joel.
str_npc59_intro_response_1|Fale-me sobre você, Charan.
str_npc60_intro_response_1|Fale-me sobre você, Korian.
str_npc61_intro_response_1|Fale-me sobre você, Luciano.
str_npc62_intro_response_1|Fale-me sobre você, Gavino.
str_npc63_intro_response_1|Fale-me sobre você, Bowen.
str_npc64_intro_response_1|Fale-me sobre você, Kontar.
str_npc65_intro_response_1|Fale-me sobre você, Ebrahim.
str_npc66_intro_response_1|Fale-me sobre você, Lafayette.
str_npc67_intro_response_1|Percebi... Fale-me sobre você, Bubba.
str_npc68_intro_response_1|Fale-me sobre você, Hermine.
str_npc69_intro_response_1|Fale-me sobre você, Fawkes.
str_npc70_intro_response_1|Fale-me sobre você, Toki.
str_npc71_intro_response_1|Fale-me sobre você, Ignatius.
str_npc72_intro_response_1|Fale-me sobre você, Eudocia.
str_npc73_intro_response_1|Fale-me sobre você, Leão Vermelho.
str_npc74_intro_response_1|Fale-me sobre você, Baleia Azul.
str_npc75_intro_response_1|Fale-me sobre você, Tartaruga Verde.
str_npc76_intro_response_1|Fale-me sobre você, Raposa Dourada.
str_npc1_intro_response_2|Para trás, senhor, e mantenha suas mãos afastadas de minha bolsa.
str_npc2_intro_response_2|Tenho melhores coisas a fazer.
str_npc3_intro_response_2|Fale agora, moça. Tenho coisas a fazer.
str_npc4_intro_response_2|Hã? Não, obrigado, não queremos nada.
str_npc5_intro_response_2|Não tenho tempo para isso.
str_npc6_intro_response_2|Sem dúvida. Bom, boa sorte.
str_npc7_intro_response_2|Claro. Então não lhe importunarei.
str_npc8_intro_response_2|Absolutamente nada, de alguém tão excepcionalmente indelicado. Bom dia.
str_npc9_intro_response_2|Traga-o você mesmo!
str_npc10_intro_response_2|Essas são palavras de um rebelde e não me interessam. Bom dia!
str_npc11_intro_response_2|Não acredito nisso, senhora.
str_npc12_intro_response_2|Lamento, temo que tenho outros compromissos no momento.
str_npc13_intro_response_2|Não, e não posso dizer que desejo especialmente conhecer-lhe.
str_npc14_intro_response_2|Absolutamente nada. Minhas desculpas.
str_npc15_intro_response_2|Agradeceria se você se ocupasse dos seus próprios assuntos, senhor.
str_npc16_intro_response_2|Ocupe-se com seus próprios assuntos, mocinha.
str_npc17_intro_response_2|Desculpe, receio não poder no momento. Tenho coisas para fazer.
str_npc18_intro_response_2|Nada mesmo. Perdão.
str_npc19_intro_response_2|Não interessado.
str_npc20_intro_response_2|Não interessado.
str_npc21_intro_response_2|Não interessado.
str_npc22_intro_response_2|Não interessado.
str_npc23_intro_response_2|Não interessado.
str_npc24_intro_response_2|Não interessado.
str_npc25_intro_response_2|Não interessado.
str_npc26_intro_response_2|Não interessado.
str_npc27_intro_response_2|Não interessado.
str_npc28_intro_response_2|Não interessado.
str_npc29_intro_response_2|Não interessado.
str_npc30_intro_response_2|Não interessado.
str_npc31_intro_response_2|Não interessado.
str_npc32_intro_response_2|Não interessado.
str_npc33_intro_response_2|Afaste-se de mim seu idiota!
str_npc34_intro_response_2|Não interessado.
str_npc35_intro_response_2|Não interessado.
str_npc36_intro_response_2|Não interessado.
str_npc37_intro_response_2|Não interessado.
str_npc38_intro_response_2|Não interessado.
str_npc39_intro_response_2|Não interessado.
str_npc40_intro_response_2|Não interessado.
str_npc41_intro_response_2|Não interessado.
str_npc42_intro_response_2|Não interessado.
str_npc43_intro_response_2|Não interessado.
str_npc44_intro_response_2|Não interessado.
str_npc45_intro_response_2|Não interessado.
str_npc46_intro_response_2|Não interessado.
str_npc47_intro_response_2|Não interessado.
str_npc48_intro_response_2|Não interessado.
str_npc49_intro_response_2|Não interessado.
str_npc50_intro_response_2|Não interessado.
str_npc51_intro_response_2|Não interessado.
str_npc52_intro_response_2|Não interessado.
str_npc53_intro_response_2|Não interessado.
str_npc54_intro_response_2|Não interessado.
str_npc55_intro_response_2|Não interessado.
str_npc56_intro_response_2|Não interessado.
str_npc57_intro_response_2|Não interessado.
str_npc58_intro_response_2|Não interessado.
str_npc59_intro_response_2|Não interessado.
str_npc60_intro_response_2|Não interessado.
str_npc61_intro_response_2|Não interessado.
str_npc62_intro_response_2|Não interessado.
str_npc63_intro_response_2|Não interessado.
str_npc64_intro_response_2|Não interessado.
str_npc65_intro_response_2|Não interessado.
str_npc66_intro_response_2|Não interessado.
str_npc67_intro_response_2|Não interessado.
str_npc68_intro_response_2|Não interessado.
str_npc69_intro_response_2|Não interessado.
str_npc70_intro_response_2|Não interessado.
str_npc71_intro_response_2|Não interessado.
str_npc72_intro_response_2|Não interessado.
str_npc73_intro_response_2|Não interessado.
str_npc74_intro_response_2|Não interessado.
str_npc75_intro_response_2|Não interessado.
str_npc76_intro_response_2|Não interessado.
str_npc1_backstory_a|Bom, {senhor/senhora}, é uma longa história...
str_npc2_backstory_a|É uma história muito trágica, {senhor/senhora}.
str_npc3_backstory_a|Boa pergunta, e a responderei para você!
str_npc4_backstory_a|Sério? Bom, talvez possa perdoar sua ignorância. Nossas terras ancestrais estão muito longe daqui, para além das montanhas.
str_npc5_backstory_a|Sou Baheshtur, filho de Azabei, neto de Badzan. Se não fosse {um bárbaro/uma bárbara}, por minha linhagem você saberia que sou um khergita roan das terras altas, da tribo de Shamir, do clã Dulam, da família de Ubayn, do vale Pantash, e poderia adivinhar por que estou tão longe de casa.
str_npc6_backstory_a|Cometi o maior dos pecados, {senhor/senhora}... e para a minha vergonha devo fazer de você {meu confessor/minha confessora}, se é que deseja me escutar.
str_npc7_backstory_a|Má fase? Poderia dizer que sim.
